item_id,incident_id,incident_name,state,start_year,report_date,target_date,target_personnel,baseline_persistence,day_of_run,run_length
alloc-2020_11820700_PORPHYRY-2020-09-17,2020_11820700_PORPHYRY,Porphyry,ID,2020,2020-09-17,2020-09-18,21.0,21.0,4,11
alloc-2020_11820700_PORPHYRY-2020-09-18,2020_11820700_PORPHYRY,Porphyry,ID,2020,2020-09-18,2020-09-19,21.0,21.0,5,11
alloc-2020_11820700_PORPHYRY-2020-09-19,2020_11820700_PORPHYRY,Porphyry,ID,2020,2020-09-19,2020-09-20,23.0,21.0,6,11
alloc-2020_11820700_PORPHYRY-2020-09-20,2020_11820700_PORPHYRY,Porphyry,ID,2020,2020-09-20,2020-09-21,23.0,23.0,7,11
alloc-2020_11820700_PORPHYRY-2020-09-21,2020_11820700_PORPHYRY,Porphyry,ID,2020,2020-09-21,2020-09-22,21.0,23.0,8,11
alloc-2020_11820700_PORPHYRY-2020-09-23,2020_11820700_PORPHYRY,Porphyry,ID,2020,2020-09-23,2020-09-24,31.0,31.0,10,11
alloc-2020_11821507_MEDICINE-2020-08-26,2020_11821507_MEDICINE,Medicine,AZ,2020,2020-08-26,2020-08-27,43.0,43.0,4,10
alloc-2020_11821507_MEDICINE-2020-08-27,2020_11821507_MEDICINE,Medicine,AZ,2020,2020-08-27,2020-08-28,70.0,43.0,5,10
alloc-2020_11821507_MEDICINE-2020-08-28,2020_11821507_MEDICINE,Medicine,AZ,2020,2020-08-28,2020-08-29,61.0,70.0,6,10
alloc-2020_11821507_MEDICINE-2020-08-29,2020_11821507_MEDICINE,Medicine,AZ,2020,2020-08-29,2020-08-30,70.0,61.0,7,10
alloc-2020_11821507_MEDICINE-2020-08-30,2020_11821507_MEDICINE,Medicine,AZ,2020,2020-08-30,2020-08-31,26.0,70.0,8,10
alloc-2020_11821507_MEDICINE-2020-08-31,2020_11821507_MEDICINE,Medicine,AZ,2020,2020-08-31,2020-09-01,6.0,26.0,9,10
alloc-2020_11822033_CENTER CREEK TRAIL-2020-09-15,2020_11822033_CENTER CREEK TRAIL,CENTER CREEK TRAIL,UT,2020,2020-09-15,2020-09-16,16.0,16.0,4,31
alloc-2020_11822033_CENTER CREEK TRAIL-2020-09-20,2020_11822033_CENTER CREEK TRAIL,CENTER CREEK TRAIL,UT,2020,2020-09-20,2020-09-21,12.0,12.0,9,31
alloc-2020_11822033_CENTER CREEK TRAIL-2020-09-25,2020_11822033_CENTER CREEK TRAIL,CENTER CREEK TRAIL,UT,2020,2020-09-25,2020-09-26,8.0,8.0,14,31
alloc-2020_11822033_CENTER CREEK TRAIL-2020-09-30,2020_11822033_CENTER CREEK TRAIL,CENTER CREEK TRAIL,UT,2020,2020-09-30,2020-10-01,6.0,5.0,19,31
alloc-2020_11822033_CENTER CREEK TRAIL-2020-10-05,2020_11822033_CENTER CREEK TRAIL,CENTER CREEK TRAIL,UT,2020,2020-10-05,2020-10-06,6.0,6.0,24,31
alloc-2020_11822033_CENTER CREEK TRAIL-2020-10-11,2020_11822033_CENTER CREEK TRAIL,CENTER CREEK TRAIL,UT,2020,2020-10-11,2020-10-12,6.0,6.0,30,31
alloc-2020_11823594_GREEN RIDGE 0684 CS-2020-08-21,2020_11823594_GREEN RIDGE 0684 CS,GREEN RIDGE 0684 CS,OR,2020,2020-08-21,2020-08-22,254.0,245.0,4,15
alloc-2020_11823594_GREEN RIDGE 0684 CS-2020-08-23,2020_11823594_GREEN RIDGE 0684 CS,GREEN RIDGE 0684 CS,OR,2020,2020-08-23,2020-08-24,411.0,335.0,6,15
alloc-2020_11823594_GREEN RIDGE 0684 CS-2020-08-25,2020_11823594_GREEN RIDGE 0684 CS,GREEN RIDGE 0684 CS,OR,2020,2020-08-25,2020-08-26,408.0,398.0,8,15
alloc-2020_11823594_GREEN RIDGE 0684 CS-2020-08-27,2020_11823594_GREEN RIDGE 0684 CS,GREEN RIDGE 0684 CS,OR,2020,2020-08-27,2020-08-28,336.0,388.0,10,15
alloc-2020_11823594_GREEN RIDGE 0684 CS-2020-08-29,2020_11823594_GREEN RIDGE 0684 CS,GREEN RIDGE 0684 CS,OR,2020,2020-08-29,2020-08-30,259.0,274.0,12,15
alloc-2020_11823594_GREEN RIDGE 0684 CS-2020-08-31,2020_11823594_GREEN RIDGE 0684 CS,GREEN RIDGE 0684 CS,OR,2020,2020-08-31,2020-09-01,69.0,161.0,14,15
alloc-2020_11824431_RIDGE-2020-08-21,2020_11824431_RIDGE,Ridge,AZ,2020,2020-08-21,2020-08-22,136.0,126.0,4,16
alloc-2020_11824431_RIDGE-2020-08-23,2020_11824431_RIDGE,Ridge,AZ,2020,2020-08-23,2020-08-24,118.0,152.0,6,16
alloc-2020_11824431_RIDGE-2020-08-25,2020_11824431_RIDGE,Ridge,AZ,2020,2020-08-25,2020-08-26,36.0,64.0,8,16
alloc-2020_11824431_RIDGE-2020-08-27,2020_11824431_RIDGE,Ridge,AZ,2020,2020-08-27,2020-08-28,36.0,36.0,10,16
alloc-2020_11824431_RIDGE-2020-08-29,2020_11824431_RIDGE,Ridge,AZ,2020,2020-08-29,2020-08-30,28.0,36.0,12,16
alloc-2020_11824431_RIDGE-2020-09-01,2020_11824431_RIDGE,Ridge,AZ,2020,2020-09-01,2020-09-02,3.0,3.0,15,16
alloc-2020_11829722_LOFER-2020-08-30,2020_11829722_LOFER,Lofer,AZ,2020,2020-08-30,2020-08-31,71.0,17.0,4,14
alloc-2020_11829722_LOFER-2020-08-31,2020_11829722_LOFER,Lofer,AZ,2020,2020-08-31,2020-09-01,67.0,71.0,5,14
alloc-2020_11829722_LOFER-2020-09-02,2020_11829722_LOFER,Lofer,AZ,2020,2020-09-02,2020-09-03,73.0,67.0,7,14
alloc-2020_11829722_LOFER-2020-09-04,2020_11829722_LOFER,Lofer,AZ,2020,2020-09-04,2020-09-05,71.0,72.0,9,14
alloc-2020_11829722_LOFER-2020-09-06,2020_11829722_LOFER,Lofer,AZ,2020,2020-09-06,2020-09-07,88.0,71.0,11,14
alloc-2020_11829722_LOFER-2020-09-08,2020_11829722_LOFER,Lofer,AZ,2020,2020-09-08,2020-09-09,78.0,84.0,13,14
alloc-2020_11830101_GRIFFIN-2020-08-30,2020_11830101_GRIFFIN,Griffin,AZ,2020,2020-08-30,2020-08-31,159.0,133.0,4,11
alloc-2020_11830101_GRIFFIN-2020-08-31,2020_11830101_GRIFFIN,Griffin,AZ,2020,2020-08-31,2020-09-01,195.0,159.0,5,11
alloc-2020_11830101_GRIFFIN-2020-09-01,2020_11830101_GRIFFIN,Griffin,AZ,2020,2020-09-01,2020-09-02,148.0,195.0,6,11
alloc-2020_11830101_GRIFFIN-2020-09-02,2020_11830101_GRIFFIN,Griffin,AZ,2020,2020-09-02,2020-09-03,155.0,148.0,7,11
alloc-2020_11830101_GRIFFIN-2020-09-03,2020_11830101_GRIFFIN,Griffin,AZ,2020,2020-09-03,2020-09-04,80.0,155.0,8,11
alloc-2020_11830101_GRIFFIN-2020-09-05,2020_11830101_GRIFFIN,Griffin,AZ,2020,2020-09-05,2020-09-06,6.0,6.0,10,11
alloc-2020_11830627_PALMER-2020-08-23,2020_11830627_PALMER,PALMER,WA,2020,2020-08-23,2020-08-24,348.0,244.0,4,15
alloc-2020_11830627_PALMER-2020-08-25,2020_11830627_PALMER,PALMER,WA,2020,2020-08-25,2020-08-26,317.0,321.0,6,15
alloc-2020_11830627_PALMER-2020-08-27,2020_11830627_PALMER,PALMER,WA,2020,2020-08-27,2020-08-28,190.0,241.0,8,15
alloc-2020_11830627_PALMER-2020-08-29,2020_11830627_PALMER,PALMER,WA,2020,2020-08-29,2020-08-30,18.0,114.0,10,15
alloc-2020_11830627_PALMER-2020-08-31,2020_11830627_PALMER,PALMER,WA,2020,2020-08-31,2020-09-01,18.0,18.0,12,15
alloc-2020_11830627_PALMER-2020-09-02,2020_11830627_PALMER,PALMER,WA,2020,2020-09-02,2020-09-03,17.0,17.0,14,15
alloc-2020_11831221_COPELAND-2020-08-22,2020_11831221_COPELAND,Copeland,ID,2020,2020-08-22,2020-08-23,114.0,120.0,4,16
alloc-2020_11831221_COPELAND-2020-08-24,2020_11831221_COPELAND,Copeland,ID,2020,2020-08-24,2020-08-25,49.0,89.0,6,16
alloc-2020_11831221_COPELAND-2020-08-26,2020_11831221_COPELAND,Copeland,ID,2020,2020-08-26,2020-08-27,29.0,35.0,8,16
alloc-2020_11831221_COPELAND-2020-08-28,2020_11831221_COPELAND,Copeland,ID,2020,2020-08-28,2020-08-29,21.0,29.0,10,16
alloc-2020_11831221_COPELAND-2020-08-30,2020_11831221_COPELAND,Copeland,ID,2020,2020-08-30,2020-08-31,21.0,21.0,12,16
alloc-2020_11831221_COPELAND-2020-09-02,2020_11831221_COPELAND,Copeland,ID,2020,2020-09-02,2020-09-03,21.0,21.0,15,16
alloc-2020_11832454_SUPERSTITION-2020-08-24,2020_11832454_SUPERSTITION,Superstition,AZ,2020,2020-08-24,2020-08-25,15.0,15.0,4,14
alloc-2020_11832454_SUPERSTITION-2020-08-25,2020_11832454_SUPERSTITION,Superstition,AZ,2020,2020-08-25,2020-08-26,127.0,15.0,5,14
alloc-2020_11832454_SUPERSTITION-2020-08-27,2020_11832454_SUPERSTITION,Superstition,AZ,2020,2020-08-27,2020-08-28,66.0,144.0,7,14
alloc-2020_11832454_SUPERSTITION-2020-08-29,2020_11832454_SUPERSTITION,Superstition,AZ,2020,2020-08-29,2020-08-30,91.0,85.0,9,14
alloc-2020_11832454_SUPERSTITION-2020-08-31,2020_11832454_SUPERSTITION,Superstition,AZ,2020,2020-08-31,2020-09-01,25.0,25.0,11,14
alloc-2020_11832454_SUPERSTITION-2020-09-02,2020_11832454_SUPERSTITION,Superstition,AZ,2020,2020-09-02,2020-09-03,25.0,25.0,13,14
alloc-2020_11832726_EAST FORK-2020-08-25,2020_11832726_EAST FORK,EAST FORK,UT,2020,2020-08-25,2020-08-26,77.0,74.0,4,74
alloc-2020_11832726_EAST FORK-2020-09-07,2020_11832726_EAST FORK,EAST FORK,UT,2020,2020-09-07,2020-09-08,61.0,69.0,17,74
alloc-2020_11832726_EAST FORK-2020-09-21,2020_11832726_EAST FORK,EAST FORK,UT,2020,2020-09-21,2020-09-22,89.0,84.0,31,74
alloc-2020_11832726_EAST FORK-2020-10-05,2020_11832726_EAST FORK,EAST FORK,UT,2020,2020-10-05,2020-10-06,159.0,164.0,45,74
alloc-2020_11832726_EAST FORK-2020-10-19,2020_11832726_EAST FORK,EAST FORK,UT,2020,2020-10-19,2020-10-20,143.0,149.0,59,74
alloc-2020_11832726_EAST FORK-2020-11-02,2020_11832726_EAST FORK,EAST FORK,UT,2020,2020-11-02,2020-11-03,37.0,37.0,73,74
alloc-2020_11835746_BEAVER-2020-09-06,2020_11835746_BEAVER,Beaver,ID,2020,2020-09-06,2020-09-07,83.0,63.0,4,18
alloc-2020_11835746_BEAVER-2020-09-08,2020_11835746_BEAVER,Beaver,ID,2020,2020-09-08,2020-09-09,65.0,65.0,6,18
alloc-2020_11835746_BEAVER-2020-09-11,2020_11835746_BEAVER,Beaver,ID,2020,2020-09-11,2020-09-12,74.0,75.0,9,18
alloc-2020_11835746_BEAVER-2020-09-13,2020_11835746_BEAVER,Beaver,ID,2020,2020-09-13,2020-09-14,87.0,93.0,11,18
alloc-2020_11835746_BEAVER-2020-09-16,2020_11835746_BEAVER,Beaver,ID,2020,2020-09-16,2020-09-17,70.0,77.0,14,18
alloc-2020_11835746_BEAVER-2020-09-19,2020_11835746_BEAVER,Beaver,ID,2020,2020-09-19,2020-09-20,23.0,39.0,17,18
alloc-2020_11836997_ROCKHOUSE-2020-09-08,2020_11836997_ROCKHOUSE,Rockhouse,AZ,2020,2020-09-08,2020-09-09,43.0,43.0,4,10
alloc-2020_11836997_ROCKHOUSE-2020-09-09,2020_11836997_ROCKHOUSE,Rockhouse,AZ,2020,2020-09-09,2020-09-10,14.0,43.0,5,10
alloc-2020_11836997_ROCKHOUSE-2020-09-10,2020_11836997_ROCKHOUSE,Rockhouse,AZ,2020,2020-09-10,2020-09-11,14.0,14.0,6,10
alloc-2020_11836997_ROCKHOUSE-2020-09-11,2020_11836997_ROCKHOUSE,Rockhouse,AZ,2020,2020-09-11,2020-09-12,8.0,14.0,7,10
alloc-2020_11836997_ROCKHOUSE-2020-09-12,2020_11836997_ROCKHOUSE,Rockhouse,AZ,2020,2020-09-12,2020-09-13,8.0,8.0,8,10
alloc-2020_11836997_ROCKHOUSE-2020-09-13,2020_11836997_ROCKHOUSE,Rockhouse,AZ,2020,2020-09-13,2020-09-14,2.0,8.0,9,10
alloc-2020_11837476_LIONSHEAD-2020-08-22,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-08-22,2020-08-23,118.0,98.0,4,59
alloc-2020_11837476_LIONSHEAD-2020-09-01,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-09-01,2020-09-02,380.0,380.0,14,59
alloc-2020_11837476_LIONSHEAD-2020-09-12,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-09-12,2020-09-13,874.0,864.0,25,59
alloc-2020_11837476_LIONSHEAD-2020-09-23,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-09-23,2020-09-24,821.0,776.0,36,59
alloc-2020_11837476_LIONSHEAD-2020-10-04,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-10-04,2020-10-05,549.0,624.0,47,59
alloc-2020_11837476_LIONSHEAD-2020-10-15,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-10-15,2020-10-16,114.0,134.0,58,59
alloc-2020_11837476_LIONSHEAD-2020-10-29,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-10-29,2020-10-30,34.0,34.0,4,12
alloc-2020_11837476_LIONSHEAD-2020-10-30,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-10-30,2020-10-31,34.0,34.0,5,12
alloc-2020_11837476_LIONSHEAD-2020-10-31,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-10-31,2020-11-01,34.0,34.0,6,12
alloc-2020_11837476_LIONSHEAD-2020-11-02,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-11-02,2020-11-03,22.0,34.0,8,12
alloc-2020_11837476_LIONSHEAD-2020-11-03,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-11-03,2020-11-04,22.0,22.0,9,12
alloc-2020_11837476_LIONSHEAD-2020-11-05,2020_11837476_LIONSHEAD,LIONSHEAD,OR,2020,2020-11-05,2020-11-06,22.0,22.0,11,12
alloc-2020_11840753_WHITE RIVER-2020-08-21,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-08-21,2020-08-22,226.0,176.0,4,15
alloc-2020_11840753_WHITE RIVER-2020-08-23,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-08-23,2020-08-24,261.0,207.0,6,15
alloc-2020_11840753_WHITE RIVER-2020-08-25,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-08-25,2020-08-26,403.0,309.0,8,15
alloc-2020_11840753_WHITE RIVER-2020-08-27,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-08-27,2020-08-28,523.0,449.0,10,15
alloc-2020_11840753_WHITE RIVER-2020-08-29,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-08-29,2020-08-30,517.0,500.0,12,15
alloc-2020_11840753_WHITE RIVER-2020-08-31,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-08-31,2020-09-01,320.0,797.0,14,15
alloc-2020_11840753_WHITE RIVER-2020-09-24,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-09-24,2020-09-25,43.0,43.0,4,24
alloc-2020_11840753_WHITE RIVER-2020-09-27,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-09-27,2020-09-28,43.0,43.0,7,24
alloc-2020_11840753_WHITE RIVER-2020-10-01,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-10-01,2020-10-02,43.0,43.0,11,24
alloc-2020_11840753_WHITE RIVER-2020-10-05,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-10-05,2020-10-06,39.0,39.0,15,24
alloc-2020_11840753_WHITE RIVER-2020-10-09,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-10-09,2020-10-10,49.0,49.0,19,24
alloc-2020_11840753_WHITE RIVER-2020-10-13,2020_11840753_WHITE RIVER,WHITE RIVER,OR,2020,2020-10-13,2020-10-14,49.0,49.0,23,24
alloc-2020_11843135_MARION-2020-09-05,2020_11843135_MARION,Marion,ID,2020,2020-09-05,2020-09-06,2.0,2.0,4,18
alloc-2020_11843135_MARION-2020-09-07,2020_11843135_MARION,Marion,ID,2020,2020-09-07,2020-09-08,2.0,2.0,6,18
alloc-2020_11843135_MARION-2020-09-10,2020_11843135_MARION,Marion,ID,2020,2020-09-10,2020-09-11,2.0,2.0,9,18
alloc-2020_11843135_MARION-2020-09-12,2020_11843135_MARION,Marion,ID,2020,2020-09-12,2020-09-13,2.0,2.0,11,18
alloc-2020_11843135_MARION-2020-09-15,2020_11843135_MARION,Marion,ID,2020,2020-09-15,2020-09-16,12.0,12.0,14,18
alloc-2020_11843135_MARION-2020-09-18,2020_11843135_MARION,Marion,ID,2020,2020-09-18,2020-09-19,2.0,12.0,17,18
alloc-2020_11853977_COW CANYON-2020-10-14,2020_11853977_COW CANYON,Cow Canyon,AZ,2020,2020-10-14,2020-10-15,79.0,78.0,4,18
alloc-2020_11853977_COW CANYON-2020-10-16,2020_11853977_COW CANYON,Cow Canyon,AZ,2020,2020-10-16,2020-10-17,80.0,82.0,6,18
alloc-2020_11853977_COW CANYON-2020-10-19,2020_11853977_COW CANYON,Cow Canyon,AZ,2020,2020-10-19,2020-10-20,69.0,62.0,9,18
alloc-2020_11853977_COW CANYON-2020-10-21,2020_11853977_COW CANYON,Cow Canyon,AZ,2020,2020-10-21,2020-10-22,66.0,69.0,11,18
alloc-2020_11853977_COW CANYON-2020-10-24,2020_11853977_COW CANYON,Cow Canyon,AZ,2020,2020-10-24,2020-10-25,72.0,57.0,14,18
alloc-2020_11853977_COW CANYON-2020-10-27,2020_11853977_COW CANYON,Cow Canyon,AZ,2020,2020-10-27,2020-10-28,52.0,72.0,17,18
alloc-2020_11856938_CAMERON PEAK-2020-08-16,2020_11856938_CAMERON PEAK,Cameron Peak,CO,2020,2020-08-16,2020-08-17,168.0,118.0,4,115
alloc-2020_11856938_CAMERON PEAK-2020-09-07,2020_11856938_CAMERON PEAK,Cameron Peak,CO,2020,2020-09-07,2020-09-08,446.0,295.0,26,115
alloc-2020_11856938_CAMERON PEAK-2020-09-29,2020_11856938_CAMERON PEAK,Cameron Peak,CO,2020,2020-09-29,2020-09-30,288.0,319.0,48,115
alloc-2020_11856938_CAMERON PEAK-2020-10-21,2020_11856938_CAMERON PEAK,Cameron Peak,CO,2020,2020-10-21,2020-10-22,622.0,574.0,70,115
alloc-2020_11856938_CAMERON PEAK-2020-11-12,2020_11856938_CAMERON PEAK,Cameron Peak,CO,2020,2020-11-12,2020-11-13,135.0,149.0,92,115
alloc-2020_11856938_CAMERON PEAK-2020-12-04,2020_11856938_CAMERON PEAK,Cameron Peak,CO,2020,2020-12-04,2020-12-05,85.0,89.0,114,115
alloc-2020_11865339_LAUREL 0741 PR-2020-08-23,2020_11865339_LAUREL 0741 PR,LAUREL 0741 PR,OR,2020,2020-08-23,2020-08-24,132.0,134.0,4,10
alloc-2020_11865339_LAUREL 0741 PR-2020-08-24,2020_11865339_LAUREL 0741 PR,LAUREL 0741 PR,OR,2020,2020-08-24,2020-08-25,181.0,132.0,5,10
alloc-2020_11865339_LAUREL 0741 PR-2020-08-25,2020_11865339_LAUREL 0741 PR,LAUREL 0741 PR,OR,2020,2020-08-25,2020-08-26,178.0,181.0,6,10
alloc-2020_11865339_LAUREL 0741 PR-2020-08-26,2020_11865339_LAUREL 0741 PR,LAUREL 0741 PR,OR,2020,2020-08-26,2020-08-27,167.0,178.0,7,10
alloc-2020_11865339_LAUREL 0741 PR-2020-08-27,2020_11865339_LAUREL 0741 PR,LAUREL 0741 PR,OR,2020,2020-08-27,2020-08-28,46.0,167.0,8,10
alloc-2020_11865339_LAUREL 0741 PR-2020-08-28,2020_11865339_LAUREL 0741 PR,LAUREL 0741 PR,OR,2020,2020-08-28,2020-08-29,46.0,46.0,9,10
alloc-2020_11873889_MCMEAN-2020-08-19,2020_11873889_MCMEAN,McMean,TX,2020,2020-08-19,2020-08-20,28.0,28.0,4,14
alloc-2020_11873889_MCMEAN-2020-08-20,2020_11873889_MCMEAN,McMean,TX,2020,2020-08-20,2020-08-21,28.0,28.0,5,14
alloc-2020_11873889_MCMEAN-2020-08-22,2020_11873889_MCMEAN,McMean,TX,2020,2020-08-22,2020-08-23,25.0,26.0,7,14
alloc-2020_11873889_MCMEAN-2020-08-24,2020_11873889_MCMEAN,McMean,TX,2020,2020-08-24,2020-08-25,1.0,12.0,9,14
alloc-2020_11873889_MCMEAN-2020-08-26,2020_11873889_MCMEAN,McMean,TX,2020,2020-08-26,2020-08-27,1.0,1.0,11,14
alloc-2020_11873889_MCMEAN-2020-08-28,2020_11873889_MCMEAN,McMean,TX,2020,2020-08-28,2020-08-29,1.0,1.0,13,14
alloc-2020_11881214_WILLIAMS FORK-2020-08-17,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-08-17,2020-08-18,64.0,54.0,4,43
alloc-2020_11881214_WILLIAMS FORK-2020-08-24,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-08-24,2020-08-25,133.0,107.0,11,43
alloc-2020_11881214_WILLIAMS FORK-2020-09-01,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-09-01,2020-09-02,98.0,98.0,19,43
alloc-2020_11881214_WILLIAMS FORK-2020-09-08,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-09-08,2020-09-09,88.0,94.0,26,43
alloc-2020_11881214_WILLIAMS FORK-2020-09-16,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-09-16,2020-09-17,48.0,51.0,34,43
alloc-2020_11881214_WILLIAMS FORK-2020-09-24,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-09-24,2020-09-25,35.0,35.0,42,43
alloc-2020_11881214_WILLIAMS FORK-2020-10-05,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-10-05,2020-10-06,162.0,154.0,4,24
alloc-2020_11881214_WILLIAMS FORK-2020-10-08,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-10-08,2020-10-09,180.0,165.0,7,24
alloc-2020_11881214_WILLIAMS FORK-2020-10-12,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-10-12,2020-10-13,196.0,197.0,11,24
alloc-2020_11881214_WILLIAMS FORK-2020-10-16,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-10-16,2020-10-17,71.0,126.0,15,24
alloc-2020_11881214_WILLIAMS FORK-2020-10-20,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-10-20,2020-10-21,72.0,72.0,19,24
alloc-2020_11881214_WILLIAMS FORK-2020-10-24,2020_11881214_WILLIAMS FORK,Williams Fork,CO,2020,2020-10-24,2020-10-25,13.0,13.0,23,24
alloc-2020_11884077_COWBOY-2020-08-20,2020_11884077_COWBOY,Cowboy,UT,2020,2020-08-20,2020-08-21,113.0,108.0,4,13
alloc-2020_11884077_COWBOY-2020-08-21,2020_11884077_COWBOY,Cowboy,UT,2020,2020-08-21,2020-08-22,113.0,113.0,5,13
alloc-2020_11884077_COWBOY-2020-08-23,2020_11884077_COWBOY,Cowboy,UT,2020,2020-08-23,2020-08-24,113.0,113.0,7,13
alloc-2020_11884077_COWBOY-2020-08-24,2020_11884077_COWBOY,Cowboy,UT,2020,2020-08-24,2020-08-25,100.0,113.0,8,13
alloc-2020_11884077_COWBOY-2020-08-26,2020_11884077_COWBOY,Cowboy,UT,2020,2020-08-26,2020-08-27,99.0,100.0,10,13
alloc-2020_11884077_COWBOY-2020-08-28,2020_11884077_COWBOY,Cowboy,UT,2020,2020-08-28,2020-08-29,54.0,83.0,12,13
alloc-2020_11884770_SPUD ROCK-2020-08-22,2020_11884770_SPUD ROCK,SPUD ROCK,AZ,2020,2020-08-22,2020-08-23,10.0,10.0,4,24
alloc-2020_11884770_SPUD ROCK-2020-08-25,2020_11884770_SPUD ROCK,SPUD ROCK,AZ,2020,2020-08-25,2020-08-26,9.0,9.0,7,24
alloc-2020_11884770_SPUD ROCK-2020-08-29,2020_11884770_SPUD ROCK,SPUD ROCK,AZ,2020,2020-08-29,2020-08-30,2.0,8.0,11,24
alloc-2020_11884770_SPUD ROCK-2020-09-02,2020_11884770_SPUD ROCK,SPUD ROCK,AZ,2020,2020-09-02,2020-09-03,2.0,2.0,15,24
alloc-2020_11884770_SPUD ROCK-2020-09-06,2020_11884770_SPUD ROCK,SPUD ROCK,AZ,2020,2020-09-06,2020-09-07,2.0,2.0,19,24
alloc-2020_11884770_SPUD ROCK-2020-09-10,2020_11884770_SPUD ROCK,SPUD ROCK,AZ,2020,2020-09-10,2020-09-11,2.0,2.0,23,24
alloc-2020_11885085_CINNABAR-2020-08-27,2020_11885085_CINNABAR,Cinnabar,MT,2020,2020-08-27,2020-08-28,70.0,68.0,4,23
alloc-2020_11885085_CINNABAR-2020-08-30,2020_11885085_CINNABAR,Cinnabar,MT,2020,2020-08-30,2020-08-31,115.0,123.0,7,23
alloc-2020_11885085_CINNABAR-2020-09-03,2020_11885085_CINNABAR,Cinnabar,MT,2020,2020-09-03,2020-09-04,86.0,81.0,11,23
alloc-2020_11885085_CINNABAR-2020-09-06,2020_11885085_CINNABAR,Cinnabar,MT,2020,2020-09-06,2020-09-07,77.0,72.0,14,23
alloc-2020_11885085_CINNABAR-2020-09-10,2020_11885085_CINNABAR,Cinnabar,MT,2020,2020-09-10,2020-09-11,30.0,28.0,18,23
alloc-2020_11885085_CINNABAR-2020-09-14,2020_11885085_CINNABAR,Cinnabar,MT,2020,2020-09-14,2020-09-15,23.0,23.0,22,23
alloc-2020_11885812_INDIAN CREEK-2020-08-19,2020_11885812_INDIAN CREEK,INDIAN CREEK,OR,2020,2020-08-19,2020-08-20,194.0,160.0,4,18
alloc-2020_11885812_INDIAN CREEK-2020-08-21,2020_11885812_INDIAN CREEK,INDIAN CREEK,OR,2020,2020-08-21,2020-08-22,298.0,242.0,6,18
alloc-2020_11885812_INDIAN CREEK-2020-08-24,2020_11885812_INDIAN CREEK,INDIAN CREEK,OR,2020,2020-08-24,2020-08-25,279.0,281.0,9,18
alloc-2020_11885812_INDIAN CREEK-2020-08-26,2020_11885812_INDIAN CREEK,INDIAN CREEK,OR,2020,2020-08-26,2020-08-27,208.0,282.0,11,18
alloc-2020_11885812_INDIAN CREEK-2020-08-29,2020_11885812_INDIAN CREEK,INDIAN CREEK,OR,2020,2020-08-29,2020-08-30,127.0,112.0,14,18
alloc-2020_11885812_INDIAN CREEK-2020-09-01,2020_11885812_INDIAN CREEK,INDIAN CREEK,OR,2020,2020-09-01,2020-09-02,38.0,81.0,17,18
alloc-2020_11886508_BALDY-2020-08-20,2020_11886508_BALDY,BALDY,OR,2020,2020-08-20,2020-08-21,119.0,119.0,4,10
alloc-2020_11886508_BALDY-2020-08-21,2020_11886508_BALDY,BALDY,OR,2020,2020-08-21,2020-08-22,117.0,119.0,5,10
alloc-2020_11886508_BALDY-2020-08-22,2020_11886508_BALDY,BALDY,OR,2020,2020-08-22,2020-08-23,62.0,117.0,6,10
